"Overdrive Link","Overdrive Name","Library Branch Name","Library Branch Link","Collection Size","No. of Ebooks","No. of Audiobooks","No. of Magazines","No. of Videos"
https://neflin.overdrive.com,"NEFLIN","New River Public Library Cooperative","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Columbia County Public Library","https://ccpl.ent.sirsi.net/",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Three Rivers Regional Libraries","http://3riverslibrary.com/",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Suwannee River - Greenville Public Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Suwannee River - White Springs Public Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Calhoun County Public Library","http://www.ccpl-fl.net/index.html",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Levy County Public Library System","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Washington County Public Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","New River Public Library Cooperative - Union County Public Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Suwannee River - Madison Public Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Suwannee River - Virginia B. Chandler Public Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Jackson County Public Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Suwannee River","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","New River Public Library Cooperative - Bradford County Public Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","New River Public Library Cooperative - Emily Taber Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Suwannee River - Branford Public Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Suwannee River - Jennings Public Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Suwannee River - Lee Public Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Putnam County Library System","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Flagler County Public Library","",12304,10852,1415,37,0
https://neflin.overdrive.com,"NEFLIN","Holmes County Public Library","",12304,10852,1415,37,0
https://mmpl.overdrive.com,"Moore Memorial Public Library","Moore Memorial Public Library","http://www.texascity-library.org",12295,10615,1680,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Apollo Memorial Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","FD Campbell Memorial Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","New Castle Public Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Lakeview Area Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Zelienople Area Public Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Slippery Rock Community Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","South Butler Community Library","http://www.southbutlerlibrary.org",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Cranberry Public Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Leechburg Public Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Mars Area Public Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Ford City Public Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Greenville Area Public Library","http://greenvillelibrary.net",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Stey-Nevant Public Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Butler Area Public Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Prospect Community Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","North Trails Public Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Grove City Community Library","http://www.grovecitypalibrary.org",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Kittanning Public Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Worthington West Franklin Community Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Evans City Public Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Ellwood City Area Public Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Community Library of the Shenango Valley","http://www.clsv.net/",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Mercer Area Library","",12170,10424,1746,0,0
https://lamb.overdrive.com,"New Castle District Library Center","Freeport Area Library Association","",12170,10424,1746,0,0
https://metronet.overdrive.com,"Metro Net Library Consortium","Bloomfield Township Public Library","http://www.btpl.org",12145,8921,3222,0,2
https://metronet.overdrive.com,"Metro Net Library Consortium","West Bloomfield Township Public Library","http://www.westbloomfieldlibrary.org/",12145,8921,3222,0,2
https://metronet.overdrive.com,"Metro Net Library Consortium","Farmington Community Library","http://www.farmlib.org/",12145,8921,3222,0,2
https://metronet.overdrive.com,"Metro Net Library Consortium","Westacres Library","",12145,8921,3222,0,2
https://metronet.overdrive.com,"Metro Net Library Consortium","Baldwin Public Library","http://www.baldwinlib.org/",12145,8921,3222,0,2
https://metronet.overdrive.com,"Metro Net Library Consortium","John Grace Branch Library","",12145,8921,3222,0,2
https://metronet.overdrive.com,"Metro Net Library Consortium","Canton Public Library","http://www.cantonpl.org",12145,8921,3222,0,2
https://metronet.overdrive.com,"Metro Net Library Consortium","Rochester Hills Public Library","http://www.rhpl.org/",12145,8921,3222,0,2
https://metronet.overdrive.com,"Metro Net Library Consortium","Southfield Public Library","http://www.southfieldlibrary.org/",12145,8921,3222,0,2
https://stamford.overdrive.com,"The Ferguson Library","Ferguson Library - Harry Bennett Branch","http://www.fergusonlibrary.org",12074,10920,1124,0,30
https://stamford.overdrive.com,"The Ferguson Library","Ferguson Library - Stamford","http://www.fergusonlibrary.org",12074,10920,1124,0,30
https://stamford.overdrive.com,"The Ferguson Library","Ferguson Library","http://www.fergusonlibrary.org",12074,10920,1124,0,30
https://stamford.overdrive.com,"The Ferguson Library","Ferguson Library - South End Branch","http://www.fergusonlibrary.org",12074,10920,1124,0,30
https://stamford.overdrive.com,"The Ferguson Library","Ferguson Library - Weed Memorial & Hollander Branch","http://www.fergusonlibrary.org",12074,10920,1124,0,30
https://leicesteruk.overdrive.com,"Leicester Libraries","Leicester Libraries","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Hamilton Library & Learning Centre","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","New Parks Centre Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Aylestone Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Rushey Mead Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Braunstone Library at the BRITE Centre","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Knighton Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","St Matthews Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Westcotes Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Beaumont Leys Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Evington Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Fosse Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Belgrave Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Highfields Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Southfields Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","St Barnabas Library","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://leicesteruk.overdrive.com,"Leicester Libraries","Thurnby Lodge Youth & Community Centre","http://www.leicester.gov.uk/libraries.aspx",12053,11144,909,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","S.W. Smith Memorial Library","",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Sheffield Township Library","",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Tidioute Public Library","",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Mount Jewett Memorial Library","",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Sugar Grove Free Library","",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Hamlin Library","http://www.hamlinlibrary.org/",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Johnsonburg Library","",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Friends Library","",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Barbara Moscato Brown Memorial Library","",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Bradford Library","",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Ridgway Library","",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Youngsville Public Library","http://www.youngsvillelibrary.org/",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Marienville Library","",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Sarah Stewart Bovard Memorial Library","http://www.tionestalibrary.org",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","St. Marys Public Library","",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Warren Library Association","http://www.warrenlibrary.org",12049,11204,845,0,0
https://senecalibraries.overdrive.com,"Seneca District Libraries","Wilcox Library","",12049,11204,845,0,0
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Traverse des Sioux Library Cooperative","",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Martin Luther College","",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Comfrey Public Library (Brown Co.)","",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Waseca-LeSueur Regional Library--LeCenter","http://www.wasecalesueurlibraries.com/waseca.html",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Martin County Library--headqtrs (Fairmont)","http://www.martincountylibrarysystem.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Arlington Public Library (Sibley Co.)","http://arlingtonlibrary.tdslib.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Gibbon Public Library (Sibley Co.)","http://www.cityofgibbon.com/index.asp?Type=B_BASIC&SEC={CCD3083F-FB9F-4DB7-BF4F-980956980907}",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Winthrop Public Library (Sibley Co.)","http://winthrop.tdslib.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Watonwan County Library --Lewisville","http://www.co.watonwan.mn.us/department.aspx?Id=c7144c37-f076-426a-b434-735ed6cf4961",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Blue Earth County Library","http://www.beclibrary.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Blue Earth Community Library (Faribault Co.)","http://www.becity.org/Default.asp?Page=158",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Waseca-LeSueur Regional Library--headqtrs (Waseca)","http://www.wasecalesueurlibraries.com/waseca.html",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Waseca-LeSueur Regional Library--New Richland","http://www.wasecalesueurlibraries.com/waseca.html",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Martin County Library--Truman","http://www.martincountylibrarysystem.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Waseca-LeSueur Regional Library--Waldorf","http://www.wasecalesueurlibraries.com/waseca.html",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Martin County Library","http://www.martincountylibrarysystem.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Waseca-LeSueur Regional Library","http://www.wasecalesueurlibraries.com/waseca.html",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","New Ulm Public Library (Brown Co.)","http://www.ci.new-ulm.mn.us/index.asp?SEC=EB3EA159-4243-45B7-B2BC-3ABD0151D402&Type=B_BASIC",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Waseca-LeSueur Regional Library--Montgomery","http://www.wasecalesueurlibraries.com/waseca.html",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Waseca-LeSueur Regional Library--Waterville","http://www.wasecalesueurlibraries.com/waseca.html",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Martin County Library--Sherburn","http://www.martincountylibrarysystem.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Gaylord Public Library (Sibley Co.)","http://gaylordlibrary.tdslib.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Blue Earth County Library--headqtrs.(Mankato)","http://www.beclibrary.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Watonwan County Library","http://www.co.watonwan.mn.us/department.aspx?Id=c7144c37-f076-426a-b434-735ed6cf4961",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Dyckman Library (Brown Co.)","http://dyckman.tdslib.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Springfield Public Library (Brown Co.)","http://www.springfieldmn.org/index.asp?Type=B_BASIC&SEC={58199F6E-D9CC-40DB-926A-4B9A7A19F38F}",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Elmore Public Library (Faribault Co.)","",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Wells Public Library (Faribault Co.)","",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Waseca-LeSueur Regional Library--LeSueur","http://www.wasecalesueurlibraries.com/waseca.html",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Watonwan County Library --headqtrs (St. James)","http://www.co.watonwan.mn.us/department.aspx?Id=c7144c37-f076-426a-b434-735ed6cf4961",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Watonwan County Library --Madelia","http://www.co.watonwan.mn.us/department.aspx?Id=c7144c37-f076-426a-b434-735ed6cf4961",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Traverse des Sioux Regional Library System","",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Hanska Community Library (Brown Co.)","",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Muir Library Winnebago (Faribault Co.)","http://libraries.tds.lib.mn.us/muir/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Waseca-LeSueur Regional Library--Janesville","http://www.wasecalesueurlibraries.com/waseca.html",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Martin County Library--Trimont","http://www.martincountylibrarysystem.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","St. Peter Public Library (Nicollet Co.)","http://www.ci.st-peter.mn.us/library/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Henderson Public Library (Sibley Co.)","http://henderson.tdslib.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Blue Earth County Library--Lake Crystal","http://www.beclibrary.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Blue Earth County Library--Mapleton","http://www.beclibrary.org/",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Watonwan County Library --Butterfield","http://www.co.watonwan.mn.us/department.aspx?Id=c7144c37-f076-426a-b434-735ed6cf4961",12048,9005,2975,0,68
https://tds.overdrive.com,"Traverse des Sioux Library Cooperative","Watonwan County Library --Darfur","http://www.co.watonwan.mn.us/department.aspx?Id=c7144c37-f076-426a-b434-735ed6cf4961",12048,9005,2975,0,68
https://thehills.overdrive.com,"The Hills Library Service","Castle Hill Branch","http://www.thehills.nsw.gov.au/Library",11998,9743,2255,0,0
https://thehills.overdrive.com,"The Hills Library Service","The Hills Shire Library Service","http://www.thehills.nsw.gov.au/Library",11998,9743,2255,0,0
https://thehills.overdrive.com,"The Hills Library Service","Baulkham Hills Branch","http://www.thehills.nsw.gov.au/Library",11998,9743,2255,0,0
https://thehills.overdrive.com,"The Hills Library Service","Dural Branch","http://www.thehills.nsw.gov.au/Library",11998,9743,2255,0,0
https://thehills.overdrive.com,"The Hills Library Service","Vinegar Hill Memorial Library","http://www.thehills.nsw.gov.au/Library",11998,9743,2255,0,0
https://westbanklibrary.overdrive.com,"Westbank Community Library District","Westbank Community Library","https://www.westbanklibrary.com",11996,9019,2976,0,1
https://fairfield.overdrive.com,"Fairfield Public Library","Fairfield Public Library","http://www.fairfieldpubliclibrary.org",11981,9204,2769,0,8
https://fairfield.overdrive.com,"Fairfield Public Library","Fairfield Woods Branch Library","http://www.fairfieldpubliclibrary.org",11981,9204,2769,0,8
https://chcbl.overdrive.com,"Chattanooga Public Library","Chattanooga Public Library","http://chattlibrary.org",11951,8608,3343,0,0
https://chcbl.overdrive.com,"Chattanooga Public Library","Northgate Branch","http://chattlibrary.org/",11951,8608,3343,0,0
https://chcbl.overdrive.com,"Chattanooga Public Library","Eastgate Branch","http://chattlibrary.org/",11951,8608,3343,0,0
https://chcbl.overdrive.com,"Chattanooga Public Library","South Chattanooga Branch","http://chattlibrary.org/",11951,8608,3343,0,0
https://spokanelibrary.overdrive.com,"Spokane Public Library","Downtown Spokane Library (Temporary Branch)","http://www.spokanelibrary.org",11932,11890,42,0,0
https://spokanelibrary.overdrive.com,"Spokane Public Library","North Town Mall (To Be Continued...) Library","http://www.spokanelibrary.org/",11932,11890,42,0,0
https://spokanelibrary.overdrive.com,"Spokane Public Library","Hillyard Branch Library","http://www.spokanelibrary.org/",11932,11890,42,0,0
https://spokanelibrary.overdrive.com,"Spokane Public Library","East Side Branch Library","http://www.spokanelibrary.org/",11932,11890,42,0,0
https://spokanelibrary.overdrive.com,"Spokane Public Library","Indian Trail Branch Library","http://www.spokanelibrary.org/",11932,11890,42,0,0
https://spokanelibrary.overdrive.com,"Spokane Public Library","South Hill Branch Library","http://www.spokanelibrary.org/",11932,11890,42,0,0
https://jclibrary.overdrive.com,"Jersey City Free Public Library","Jersey City Free Public Library","http://www.jclibrary.org",11906,10598,1243,0,65
https://jclibrary.overdrive.com,"Jersey City Free Public Library","Perfecto Oyola Biblioteca Criolla & Cultural Center","http://www.jclibrary.org",11906,10598,1243,0,65
https://jclibrary.overdrive.com,"Jersey City Free Public Library","Greenville","http://www.jclibrary.org",11906,10598,1243,0,65
https://jclibrary.overdrive.com,"Jersey City Free Public Library","Marion","http://www.jclibrary.org",11906,10598,1243,0,65
https://jclibrary.overdrive.com,"Jersey City Free Public Library","Pavonia","http://www.jclibrary.org",11906,10598,1243,0,65
https://jclibrary.overdrive.com,"Jersey City Free Public Library","Lafayette","http://www.jclibrary.org",11906,10598,1243,0,65
https://jclibrary.overdrive.com,"Jersey City Free Public Library","Miller","http://www.jclibrary.org",11906,10598,1243,0,65
https://jclibrary.overdrive.com,"Jersey City Free Public Library","Pearsall","http://www.jclibrary.org",11906,10598,1243,0,65
https://jclibrary.overdrive.com,"Jersey City Free Public Library","The Heights","http://www.jclibrary.org",11906,10598,1243,0,65
https://jclibrary.overdrive.com,"Jersey City Free Public Library","West Bergen","http://www.jclibrary.org",11906,10598,1243,0,65
https://jclibrary.overdrive.com,"Jersey City Free Public Library","Five Corners","http://www.jclibrary.org",11906,10598,1243,0,65
https://jclibrary.overdrive.com,"Jersey City Free Public Library","Glenn D. Cunningham","http://www.jclibrary.org",11906,10598,1243,0,65
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Detroit Public Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Elmwood Park Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Frederick Douglass Branch For Special Services","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Duffield Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Jefferson Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Lincoln Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Edison Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Sherwood Forest Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Skillman Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Conely Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Bowen Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Chandler Park Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Franklin Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Montieth Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Parkman Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Redford Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Campbell Branch Library At Lawndale Station","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Chaney Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Chase Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Hubbard Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Knapp Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://detroitpubliclibrary.overdrive.com,"Detroit Public Library","Wilder Branch Library","http://www.detroitpubliclibrary.org",11864,9062,2802,0,0
https://sutherland.overdrive.com,"Sutherland Shire Council","Engadine Library","http://www.sutherlandshire.nsw.gov.au/library",11854,8833,3021,0,0
https://sutherland.overdrive.com,"Sutherland Shire Council","Caringbah Library","http://www.sutherlandshire.nsw.gov.au/library",11854,8833,3021,0,0
https://sutherland.overdrive.com,"Sutherland Shire Council","Sylvania Library","http://www.sutherlandshire.nsw.gov.au/library",11854,8833,3021,0,0
https://sutherland.overdrive.com,"Sutherland Shire Council","Miranda Library","http://www.sutherlandshire.nsw.gov.au/library",11854,8833,3021,0,0
https://sutherland.overdrive.com,"Sutherland Shire Council","Cronulla Library","http://www.sutherlandshire.nsw.gov.au/library",11854,8833,3021,0,0
https://sutherland.overdrive.com,"Sutherland Shire Council","Sutherland Library","http://www.sutherlandshire.nsw.gov.au/library",11854,8833,3021,0,0
https://sutherland.overdrive.com,"Sutherland Shire Council","Bundeena Library","http://www.sutherlandshire.nsw.gov.au/library",11854,8833,3021,0,0
https://sutherland.overdrive.com,"Sutherland Shire Council","Menai Library","http://www.sutherlandshire.nsw.gov.au/library",11854,8833,3021,0,0
https://sutherland.overdrive.com,"Sutherland Shire Council","Sutherland Shire Libraries","http://www.sutherlandshire.nsw.gov.au/library",11854,8833,3021,0,0
https://otpls.overdrive.com,"Newburgh Chandler Public Library","Bell Road Library","http://www.ncplibraries.org",11821,9252,2569,0,0
https://otpls.overdrive.com,"Newburgh Chandler Public Library","Newburgh Library","http://www.ncplibraries.org",11821,9252,2569,0,0
https://otpls.overdrive.com,"Newburgh Chandler Public Library","Chandler Library","http://www.ncplibraries.org",11821,9252,2569,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Israel Digital Library","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Beit Dagan Library","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Pardesia Library","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Kiriat Bialik","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Shaarey Tikva Library","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Gezer Regional Library","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Petach Tikva Library","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Gan Yavne Library","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Emek Yizrael","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Migdal Haemek Library","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Misgav Regional Library","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Holon Libraries Network","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Vad Mekomi Beeri","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Mate Binyamin","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Hadera Library","",11767,10064,1703,0,0
https://telaviv.libraryreserve.com,"Israel Digital","Hevel Eilot Public Library","",11767,10064,1703,0,0
